,num_jobs,job_combinations,solve_time1_millis,setup_time1_millis,total_time1_millis,solve_time2_millis,setup_time2_millis,total_time2_millis
0,12,78,1.631869,0.433504,2.065373,0.0,0.0,0.0
1,11,66,1.0106220000000001,0.301815,1.312437,0.0,0.0,0.0
2,8,36,0.562804,0.150917,0.7137209999999999,0.0,0.0,0.0
3,7,28,0.431297,0.10914399999999999,0.540441,0.0,0.0,0.0
4,6,21,0.336182,0.08287499999999999,0.41905699999999996,0.0,0.0,0.0
5,5,15,0.231427,0.083302,0.314729,0.0,0.0,0.0
6,4,10,0.165792,0.055137,0.220929,0.0,0.0,0.0
7,3,6,0.10256,0.069689,0.17224899999999999,0.0,0.0,0.0
8,2,3,0.058836,0.052736,0.111572,0.0,0.0,0.0
9,1,1,0.023227,0.022612,0.045839000000000005,0.0,0.0,0.0
16,44,990,33.991583999999996,4.706456,38.69804,0.0,0.0,0.0
17,40,820,31.900744000000003,3.8732670000000002,35.774011,0.0,0.0,0.0
18,36,666,22.25767,3.0070409999999996,25.264711000000002,0.0,0.0,0.0
19,34,595,17.632160000000002,5.967073,23.599233,0.0,0.0,0.0
20,33,561,15.664902000000001,5.420077,21.084979,0.0,0.0,0.0
21,30,465,12.174750999999999,4.166321,16.341071999999997,0.0,0.0,0.0
22,29,435,10.347024,3.7048430000000003,14.051867,0.0,0.0,0.0
23,27,378,9.113797,3.008484,12.122281000000001,0.0,0.0,0.0
24,26,351,8.246582,2.515718,10.7623,0.0,0.0,0.0
25,25,325,7.539715,2.264743,9.804458,0.0,0.0,0.0
26,24,300,7.424148000000001,2.018162,9.44231,0.0,0.0,0.0
27,23,276,6.308013000000001,1.780307,8.088320000000001,0.0,0.0,0.0
28,22,253,5.379955,1.617825,6.99778,0.0,0.0,0.0
29,21,231,5.0034279999999995,1.4348889999999999,6.438317,0.0,0.0,0.0
30,19,190,4.056205,1.132204,5.188409,0.0,0.0,0.0
31,18,171,3.55601,1.025379,4.581389,0.0,0.0,0.0
32,17,153,3.16988,0.881714,4.051594,0.0,0.0,0.0
33,16,136,3.276077,0.781658,4.057735,0.0,0.0,0.0
34,15,120,2.3219209999999997,0.6798919999999999,3.0018129999999994,0.0,0.0,0.0
35,14,105,2.072427,0.556035,2.628462,0.0,0.0,0.0
36,13,91,1.6135380000000001,0.470814,2.084352,0.0,0.0,0.0
37,12,78,1.447225,0.397948,1.845173,0.0,0.0,0.0
38,11,66,1.155305,0.353692,1.508997,0.0,0.0,0.0
39,10,55,1.007167,0.30050699999999997,1.307674,0.0,0.0,0.0
40,9,45,0.8288030000000001,0.233533,1.0623360000000002,0.0,0.0,0.0
41,8,36,0.6230129999999999,0.191482,0.814495,0.0,0.0,0.0
42,7,28,0.49458599999999997,0.15584299999999998,0.6504289999999999,0.0,0.0,0.0
43,6,21,0.36998400000000004,0.12459600000000001,0.49458,0.0,0.0,0.0
44,5,15,0.28568899999999997,0.106097,0.39178599999999997,0.0,0.0,0.0
45,4,10,0.164825,0.07813999999999999,0.242965,0.0,0.0,0.0
46,3,6,0.088347,0.051603,0.13995,0.0,0.0,0.0
47,2,3,0.052849999999999994,0.032002,0.084852,0.0,0.0,0.0
48,1,1,0.032373000000000006,0.020101,0.05247400000000001,0.0,0.0,0.0
49,23,276,7.951474999999999,1.7516289999999999,9.703104,0.0,0.0,0.0
50,22,253,4.891766,1.526839,6.4186049999999994,0.0,0.0,0.0
51,19,190,5.1800559999999995,1.0251970000000001,6.205253,0.0,0.0,0.0
52,17,153,2.952179,0.778475,3.7306540000000004,0.0,0.0,0.0
53,16,136,3.516258,0.715111,4.231369,0.0,0.0,0.0
54,15,120,2.426361,0.6019009999999999,3.028262,0.0,0.0,0.0
55,14,105,2.416802,0.50218,2.918982,0.0,0.0,0.0
56,13,91,1.0411890000000001,0.436392,1.4775810000000003,0.0,0.0,0.0
57,12,78,1.449708,0.37289,1.822598,0.0,0.0,0.0
58,11,66,1.2250519999999998,0.326761,1.5518129999999999,0.0,0.0,0.0
59,10,55,0.825001,0.24428,1.069281,0.0,0.0,0.0
60,9,45,0.726844,0.200323,0.9271670000000001,0.0,0.0,0.0
61,8,36,0.640826,0.184754,0.82558,0.0,0.0,0.0
62,7,28,0.44932700000000003,0.126711,0.576038,0.0,0.0,0.0
63,6,21,0.34686100000000003,0.09560500000000001,0.442466,0.0,0.0,0.0
64,5,15,0.23230599999999998,0.087417,0.319723,0.0,0.0,0.0
65,4,10,0.174962,0.06900200000000001,0.24396400000000001,0.0,0.0,0.0
66,3,6,0.09715199999999999,0.051655,0.148807,0.0,0.0,0.0
67,2,3,0.053182,0.02753,0.080712,0.0,0.0,0.0
68,1,1,0.028078000000000002,0.01794,0.046018,0.0,0.0,0.0
70,44,990,41.417922000000004,5.5173239999999995,46.93524600000001,0.0,0.0,0.0
71,38,741,19.494761999999998,3.916609,23.411371,0.0,0.0,0.0
72,35,630,28.201357,4.628852,32.830209,0.0,0.0,0.0
73,32,528,21.805996,8.04297,29.848966,0.0,0.0,0.0
74,30,465,12.333302000000002,4.004454999999999,16.337757,0.0,0.0,0.0
75,29,435,13.76537,3.6475750000000002,17.412945,0.0,0.0,0.0
76,26,351,13.909143,2.696158,16.605301,0.0,0.0,0.0
77,25,325,8.121371,2.395785,10.517156,0.0,0.0,0.0
78,23,276,4.180719,1.972424,6.153143,0.0,0.0,0.0
79,22,253,5.821723,1.7498520000000002,7.571575000000001,0.0,0.0,0.0
80,21,231,4.8461490000000005,2.3226929999999997,7.168842,0.0,0.0,0.0
81,20,210,4.866611,1.349301,6.215911999999999,0.0,0.0,0.0
82,19,190,4.335063,1.1129499999999999,5.4480129999999996,0.0,0.0,0.0
83,18,171,4.537155,0.9850849999999999,5.52224,0.0,0.0,0.0
84,17,153,3.075652,0.857406,3.933058,0.0,0.0,0.0
85,16,136,2.824172,0.7330709999999999,3.5572429999999997,0.0,0.0,0.0
86,15,120,2.3990370000000003,0.637738,3.0367750000000004,0.0,0.0,0.0
87,14,105,2.135162,0.5335,2.668662,0.0,0.0,0.0
88,13,91,1.745192,0.458702,2.203894,0.0,0.0,0.0
89,12,78,1.525617,0.404866,1.930483,0.0,0.0,0.0
90,11,66,1.306458,0.331866,1.638324,0.0,0.0,0.0
91,10,55,1.014736,0.30883499999999997,1.323571,0.0,0.0,0.0
92,9,45,0.7440800000000001,0.24950299999999997,0.9935830000000001,0.0,0.0,0.0
93,8,36,0.622905,0.20189900000000002,0.8248040000000001,0.0,0.0,0.0
94,7,28,0.500803,0.15618100000000001,0.656984,0.0,0.0,0.0
95,6,21,0.339974,0.115334,0.455308,0.0,0.0,0.0
96,5,15,0.27798100000000003,0.101327,0.37930800000000003,0.0,0.0,0.0
97,4,10,0.16301400000000002,0.0618,0.224814,0.0,0.0,0.0
98,3,6,0.098845,0.051998,0.150843,0.0,0.0,0.0
99,2,3,0.056638999999999995,0.031913,0.08855199999999999,0.0,0.0,0.0
100,1,1,0.033391,0.021895,0.055286,0.0,0.0,0.0
101,1,1,0.047923999999999994,0.045397,0.09332099999999999,0.0,0.0,0.0
114,44,990,30.776020000000003,4.143699,34.919719,0.0,0.0,0.0
115,42,903,25.140391,3.816018,28.956409,0.0,0.0,0.0
116,41,861,26.173368999999997,4.011342,30.184710999999997,0.0,0.0,0.0
117,40,820,23.579749,3.44152,27.021269,0.0,0.0,0.0
118,38,741,21.455326,2.998583,24.453909,0.0,0.0,0.0
119,37,703,19.72813,2.809858,22.537988,0.0,0.0,0.0
120,35,630,15.805776,2.43677,18.242546,0.0,0.0,0.0
121,34,595,14.763528999999998,5.0746970000000005,19.838226,0.0,0.0,0.0
122,32,528,12.077095,4.252362,16.329456999999998,0.0,0.0,0.0
123,31,496,10.434806,3.9131920000000004,14.347998,0.0,0.0,0.0
124,30,465,9.176844,3.381237,12.558081,0.0,0.0,0.0
125,28,406,7.950698000000001,2.697607,10.648305,0.0,0.0,0.0
126,27,378,7.372291,2.471899,9.84419,0.0,0.0,0.0
127,26,351,6.897407,2.3234380000000003,9.220845,0.0,0.0,0.0
128,25,325,6.279208,1.8279509999999999,8.107159,0.0,0.0,0.0
129,24,300,6.026625,1.677511,7.704136,0.0,0.0,0.0
130,23,276,5.221823,1.499474,6.721297,0.0,0.0,0.0
131,22,253,4.551838,1.346973,5.898811,0.0,0.0,0.0
132,21,231,4.170135999999999,1.175209,5.345344999999999,0.0,0.0,0.0
133,20,210,4.009803,1.1285939999999999,5.138396999999999,0.0,0.0,0.0
134,19,190,3.303662,0.870718,4.17438,0.0,0.0,0.0
135,18,171,3.031714,0.7717489999999999,3.803463,0.0,0.0,0.0
136,17,153,2.7489049999999997,0.666612,3.4155169999999995,0.0,0.0,0.0
137,16,136,2.522884,0.592235,3.115119,0.0,0.0,0.0
138,15,120,2.119428,0.503276,2.622704,0.0,0.0,0.0
139,14,105,1.6888210000000001,0.430874,2.119695,0.0,0.0,0.0
140,13,91,1.4630940000000001,0.373357,1.836451,0.0,0.0,0.0
141,12,78,1.210728,0.317536,1.528264,0.0,0.0,0.0
142,11,66,1.052431,0.29045299999999996,1.3428839999999997,0.0,0.0,0.0
143,10,55,0.77201,0.216878,0.988888,0.0,0.0,0.0
144,9,45,0.618092,0.169351,0.787443,0.0,0.0,0.0
145,8,36,0.495187,0.154195,0.649382,0.0,0.0,0.0
146,7,28,0.306616,0.111829,0.418445,0.0,0.0,0.0
147,6,21,0.26305700000000004,0.093354,0.35641100000000003,0.0,0.0,0.0
148,5,15,0.175321,0.07637899999999999,0.2517,0.0,0.0,0.0
149,4,10,0.12534800000000001,0.061461,0.186809,0.0,0.0,0.0
150,3,6,0.082224,0.044990999999999996,0.127215,0.0,0.0,0.0
151,2,3,0.038739,0.021913,0.060652,0.0,0.0,0.0
152,1,1,0.028444999999999998,0.018293,0.046738,0.0,0.0,0.0
156,44,990,35.16692200000001,4.80865,39.97557200000001,0.0,0.0,0.0
157,41,861,28.037361,4.146732,32.184093000000004,0.0,0.0,0.0
158,39,780,26.686172000000003,3.623803,30.309975,0.0,0.0,0.0
159,38,741,26.019305,3.420115,29.43942,0.0,0.0,0.0
160,36,666,21.033949,3.0443219999999998,24.078271,0.0,0.0,0.0
161,32,528,14.730216,4.937545,19.667761,0.0,0.0,0.0
162,31,496,21.713367,4.473403,26.186770000000003,0.0,0.0,0.0
163,29,435,7.111889,3.73847,10.850359,0.0,0.0,0.0
164,28,406,13.953954,5.4152640000000005,19.369218,0.0,0.0,0.0
165,27,378,13.407086,6.20838,19.615465999999998,0.0,0.0,0.0
166,26,351,8.770174,2.786047,11.556221,0.0,0.0,0.0
167,25,325,8.204121,2.28659,10.490711000000001,0.0,0.0,0.0
168,24,300,6.985899,2.086077,9.071976,0.0,0.0,0.0
169,23,276,6.345799,1.869899,8.215698,0.0,0.0,0.0
170,22,253,5.824599,1.634845,7.459444,0.0,0.0,0.0
171,20,210,4.433987999999999,1.324352,5.75834,0.0,0.0,0.0
172,19,190,4.021804,1.142198,5.164002,0.0,0.0,0.0
173,18,171,3.596224,0.982281,4.578505,0.0,0.0,0.0
174,17,153,3.2325359999999996,0.889889,4.122425,0.0,0.0,0.0
175,16,136,2.848807,0.771633,3.62044,0.0,0.0,0.0
176,15,120,2.3453850000000003,0.659111,3.0044960000000005,0.0,0.0,0.0
177,14,105,2.071398,0.564004,2.635402,0.0,0.0,0.0
178,13,91,1.7921829999999999,0.49063799999999996,2.2828209999999998,0.0,0.0,0.0
179,12,78,1.33971,0.432975,1.772685,0.0,0.0,0.0
180,11,66,1.284322,0.347211,1.631533,0.0,0.0,0.0
181,10,55,0.980926,0.311448,1.292374,0.0,0.0,0.0
182,9,45,0.7962629999999999,0.22356700000000002,1.01983,0.0,0.0,0.0
183,8,36,0.608523,0.207912,0.816435,0.0,0.0,0.0
184,7,28,0.500162,0.155833,0.655995,0.0,0.0,0.0
185,6,21,0.383927,0.14315,0.527077,0.0,0.0,0.0
186,5,15,0.290686,0.095887,0.386573,0.0,0.0,0.0
187,4,10,0.166682,0.095596,0.262278,0.0,0.0,0.0
188,3,6,0.092534,0.063011,0.155545,0.0,0.0,0.0
189,2,3,0.059623999999999996,0.03367,0.09329399999999999,0.0,0.0,0.0
190,1,1,0.029152,0.017892,0.047044,0.0,0.0,0.0
204,42,903,30.079298,4.167505,34.246803,0.0,0.0,0.0
205,40,820,23.879099,3.289004,27.168103,0.0,0.0,0.0
206,39,780,26.406747000000003,3.1731860000000003,29.579933000000004,0.0,0.0,0.0
207,38,741,20.734085,2.9598419999999996,23.693927,0.0,0.0,0.0
208,36,666,18.661081,2.533943,21.195024,0.0,0.0,0.0
209,35,630,18.162101,2.357993,20.520094,0.0,0.0,0.0
210,34,595,14.927598999999999,5.080147,20.007745999999997,0.0,0.0,0.0
211,32,528,12.253061,4.235229,16.48829,0.0,0.0,0.0
212,31,496,11.742482,4.015007,15.757489,0.0,0.0,0.0
213,30,465,9.956125,3.3906650000000003,13.34679,0.0,0.0,0.0
214,29,435,9.905297000000001,3.2260280000000003,13.131325,0.0,0.0,0.0
215,28,406,8.688114,2.829268,11.517382000000001,0.0,0.0,0.0
216,25,325,6.389564,2.075607,8.465171,0.0,0.0,0.0
217,24,300,6.104292,1.86325,7.967542,0.0,0.0,0.0
218,23,276,5.998647999999999,1.7668519999999999,7.765499999999999,0.0,0.0,0.0
219,22,253,4.830858,1.46202,6.292878,0.0,0.0,0.0
220,21,231,4.3014280000000005,1.257523,5.558951,0.0,0.0,0.0
221,20,210,3.8481549999999998,1.131251,4.979406,0.0,0.0,0.0
222,19,190,3.49075,0.9617509999999999,4.452501,0.0,0.0,0.0
223,17,153,2.912792,0.734806,3.647598,0.0,0.0,0.0
224,16,136,2.790152,0.643008,3.43316,0.0,0.0,0.0
225,15,120,2.4065760000000003,0.6010949999999999,3.007671,0.0,0.0,0.0
226,14,105,1.9403190000000001,0.484151,2.4244700000000003,0.0,0.0,0.0
227,13,91,1.5777619999999999,0.403313,1.981075,0.0,0.0,0.0
228,12,78,1.368807,0.376816,1.7456230000000001,0.0,0.0,0.0
229,11,66,1.103394,0.29181,1.395204,0.0,0.0,0.0
230,10,55,0.906492,0.252281,1.158773,0.0,0.0,0.0
231,9,45,0.707218,0.218944,0.926162,0.0,0.0,0.0
232,8,36,0.5401779999999999,0.16524899999999998,0.7054269999999999,0.0,0.0,0.0
233,7,28,0.33016799999999996,0.140865,0.4710329999999999,0.0,0.0,0.0
234,6,21,0.28332599999999997,0.110788,0.39411399999999996,0.0,0.0,0.0
235,5,15,0.187915,0.084545,0.27246,0.0,0.0,0.0
236,4,10,0.125683,0.067981,0.193664,0.0,0.0,0.0
237,3,6,0.077819,0.054107,0.131926,0.0,0.0,0.0
238,2,3,0.043462,0.03791,0.081372,0.0,0.0,0.0
239,1,1,0.02799,0.017321,0.045311000000000004,0.0,0.0,0.0
248,43,946,36.397009000000004,4.284485,40.681494,0.0,0.0,0.0
249,40,820,36.610097,3.5637,40.173797,0.0,0.0,0.0
250,38,741,42.745159,3.131609,45.876768,0.0,0.0,0.0
251,37,703,24.136707,2.96962,27.106327,0.0,0.0,0.0
252,36,666,20.418014000000003,2.904321,23.322335000000002,0.0,0.0,0.0
253,34,595,16.085747,5.648066,21.733813,0.0,0.0,0.0
254,33,561,14.48296,5.035668,19.518628,0.0,0.0,0.0
255,32,528,12.855889000000001,4.282011,17.137900000000002,0.0,0.0,0.0
256,31,496,11.206144,3.889922,15.096066,0.0,0.0,0.0
257,30,465,11.555079,3.6295070000000003,15.184586,0.0,0.0,0.0
258,29,435,10.28904,3.290461,13.579501,0.0,0.0,0.0
259,26,351,7.871614000000001,2.4078250000000003,10.279439000000002,0.0,0.0,0.0
260,25,325,7.451948,2.120714,9.572662,0.0,0.0,0.0
261,24,300,6.58219,1.8909610000000001,8.473151,0.0,0.0,0.0
262,23,276,5.7836099999999995,1.761439,7.545049,0.0,0.0,0.0
263,21,231,4.455883,1.329653,5.7855360000000005,0.0,0.0,0.0
264,20,210,4.397456,1.207981,5.605437,0.0,0.0,0.0
265,19,190,3.8310649999999997,1.046949,4.878013999999999,0.0,0.0,0.0
266,18,171,3.2952120000000003,0.9220889999999999,4.217301,0.0,0.0,0.0
267,17,153,2.986318,0.804131,3.7904489999999997,0.0,0.0,0.0
268,16,136,2.574532,0.694824,3.269356,0.0,0.0,0.0
269,15,120,2.180908,0.591518,2.7724260000000003,0.0,0.0,0.0
270,14,105,1.891794,0.514933,2.406727,0.0,0.0,0.0
271,13,91,1.6751209999999999,0.469746,2.1448669999999996,0.0,0.0,0.0
272,12,78,1.289003,0.397237,1.68624,0.0,0.0,0.0
273,11,66,1.074944,0.32218399999999997,1.397128,0.0,0.0,0.0
274,10,55,0.893483,0.256452,1.1499350000000002,0.0,0.0,0.0
275,9,45,0.691704,0.211241,0.902945,0.0,0.0,0.0
276,8,36,0.529547,0.166824,0.696371,0.0,0.0,0.0
277,7,28,0.447384,0.14166,0.589044,0.0,0.0,0.0
278,6,21,0.34268,0.12046599999999999,0.46314599999999995,0.0,0.0,0.0
279,5,15,0.22037700000000002,0.092891,0.313268,0.0,0.0,0.0
280,4,10,0.149749,0.07085,0.220599,0.0,0.0,0.0
281,3,6,0.092049,0.053263000000000005,0.145312,0.0,0.0,0.0
282,2,3,0.048083,0.029198,0.077281,0.0,0.0,0.0
283,1,1,0.025528,0.015826,0.041354,0.0,0.0,0.0
284,34,595,23.936221,6.822029000000001,30.75825,0.0,0.0,0.0
285,33,561,24.568445,6.4155050000000005,30.98395,0.0,0.0,0.0
286,30,465,11.271188,3.897418,15.168606,0.0,0.0,0.0
287,27,378,8.792079,2.690845,11.482923999999999,0.0,0.0,0.0
288,24,300,6.67457,1.930503,8.605073,0.0,0.0,0.0
289,23,276,7.667397,1.7955160000000001,9.462913,0.0,0.0,0.0
290,22,253,6.412540000000001,1.6181889999999999,8.030729000000001,0.0,0.0,0.0
291,21,231,7.356237,1.567622,8.923859,0.0,0.0,0.0
292,18,171,3.416432,1.049408,4.46584,0.0,0.0,0.0
293,17,153,1.928289,0.901346,2.8296349999999997,0.0,0.0,0.0
294,16,136,2.909668,0.7804329999999999,3.690101,0.0,0.0,0.0
295,15,120,2.443387,0.645884,3.089271,0.0,0.0,0.0
296,14,105,2.051264,0.552256,2.60352,0.0,0.0,0.0
297,13,91,1.9120190000000001,0.469373,2.381392,0.0,0.0,0.0
298,12,78,1.390871,0.393782,1.784653,0.0,0.0,0.0
299,11,66,1.245875,0.344303,1.590178,0.0,0.0,0.0
300,10,55,0.9783089999999999,0.309276,1.287585,0.0,0.0,0.0
301,9,45,0.8037479999999999,0.252725,1.056473,0.0,0.0,0.0
302,8,36,0.6879949999999999,0.205741,0.8937359999999999,0.0,0.0,0.0
303,7,28,0.506601,0.16206700000000002,0.668668,0.0,0.0,0.0
304,6,21,0.366607,0.13113,0.497737,0.0,0.0,0.0
305,5,15,0.261386,0.10896399999999999,0.37035,0.0,0.0,0.0
306,4,10,0.167009,0.066544,0.233553,0.0,0.0,0.0
307,3,6,0.093944,0.051365,0.145309,0.0,0.0,0.0
308,2,3,0.053825,0.032671,0.08649599999999999,0.0,0.0,0.0
309,1,1,0.041522,0.020594,0.062116000000000005,0.0,0.0,0.0
310,12,78,1.668332,0.434311,2.102643,0.0,0.0,0.0
311,11,66,1.291697,0.34197099999999997,1.6336680000000001,0.0,0.0,0.0
312,10,55,1.0754650000000001,0.269418,1.344883,0.0,0.0,0.0
313,8,36,0.637113,0.20495,0.842063,0.0,0.0,0.0
314,7,28,0.553139,0.15540199999999998,0.7085410000000001,0.0,0.0,0.0
315,6,21,0.380237,0.120808,0.501045,0.0,0.0,0.0
316,5,15,0.29083400000000004,0.12468399999999999,0.41551800000000005,0.0,0.0,0.0
317,4,10,0.14766700000000002,0.065699,0.213366,0.0,0.0,0.0
318,3,6,0.102664,0.058857,0.161521,0.0,0.0,0.0
319,2,3,0.05462,0.035088,0.08970800000000001,0.0,0.0,0.0
320,1,1,0.033807,0.02166,0.055466999999999995,0.0,0.0,0.0
327,42,903,32.829682,4.388863,37.218545,0.0,0.0,0.0
328,40,820,29.86189,3.87587,33.73776,0.0,0.0,0.0
329,39,780,40.098174,5.552528000000001,45.650702,0.0,0.0,0.0
330,37,703,34.627024,6.212618,40.839642,0.0,0.0,0.0
331,34,595,17.998051,5.887341,23.885392,0.0,0.0,0.0
332,33,561,23.058215,8.884335,31.94255,0.0,0.0,0.0
333,32,528,22.988650999999997,7.915500000000001,30.904151,0.0,0.0,0.0
334,30,465,12.400921,4.0720670000000005,16.472988,0.0,0.0,0.0
335,29,435,11.845368,3.7083009999999996,15.553669,0.0,0.0,0.0
336,27,378,9.422059,3.004565,12.426624,0.0,0.0,0.0
337,26,351,8.784944,2.7500720000000003,11.535015999999999,0.0,0.0,0.0
338,24,300,6.832485,2.24647,9.078955,0.0,0.0,0.0
339,23,276,6.6779079999999995,1.9757630000000002,8.653671,0.0,0.0,0.0
340,22,253,5.681107,1.748166,7.429273,0.0,0.0,0.0
341,21,231,5.04645,1.5538399999999999,6.60029,0.0,0.0,0.0
342,20,210,4.418195,1.363601,5.781796,0.0,0.0,0.0
343,19,190,4.120393,1.210396,5.330789,0.0,0.0,0.0
344,18,171,3.583868,1.086282,4.67015,0.0,0.0,0.0
345,17,153,3.470663,0.943885,4.414548,0.0,0.0,0.0
346,16,136,3.077185,0.781041,3.858226,0.0,0.0,0.0
347,15,120,2.5961399999999997,0.679041,3.275181,0.0,0.0,0.0
348,14,105,2.256265,0.529911,2.786176,0.0,0.0,0.0
349,13,91,1.670207,0.44813200000000003,2.118339,0.0,0.0,0.0
350,12,78,1.544314,0.389131,1.9334449999999999,0.0,0.0,0.0
351,11,66,1.314518,0.33045399999999997,1.644972,0.0,0.0,0.0
352,10,55,1.001564,0.27601699999999996,1.2775809999999999,0.0,0.0,0.0
353,9,45,0.846395,0.249665,1.09606,0.0,0.0,0.0
354,8,36,0.6593950000000001,0.182168,0.8415630000000001,0.0,0.0,0.0
355,7,28,0.486836,0.151365,0.638201,0.0,0.0,0.0
356,6,21,0.337197,0.124471,0.461668,0.0,0.0,0.0
357,5,15,0.237214,0.09579,0.333004,0.0,0.0,0.0
358,4,10,0.18574800000000002,0.071325,0.257073,0.0,0.0,0.0
359,3,6,0.099844,0.04957,0.149414,0.0,0.0,0.0
360,2,3,0.060889,0.034817999999999995,0.09570699999999999,0.0,0.0,0.0
361,1,1,0.033668,0.019812,0.05348,0.0,0.0,0.0
362,23,276,9.285029,3.0647729999999997,12.349802,0.0,0.0,0.0
363,22,253,8.279144,2.576366,10.85551,0.0,0.0,0.0
364,21,231,7.68714,2.3019070000000004,9.989047000000001,0.0,0.0,0.0
365,19,190,5.388047,1.170325,6.558372,0.0,0.0,0.0
366,17,153,3.5410049999999997,0.918679,4.459683999999999,0.0,0.0,0.0
367,16,136,2.94561,0.771051,3.7166609999999998,0.0,0.0,0.0
368,13,91,1.702236,0.500103,2.2023390000000003,0.0,0.0,0.0
369,12,78,1.630596,0.42893899999999996,2.059535,0.0,0.0,0.0
370,10,55,1.0093649999999998,0.30512900000000004,1.3144939999999998,0.0,0.0,0.0
371,9,45,0.70007,0.251086,0.9511559999999999,0.0,0.0,0.0
372,8,36,0.565809,0.197497,0.763306,0.0,0.0,0.0
373,7,28,0.436116,0.123091,0.559207,0.0,0.0,0.0
374,6,21,0.322642,0.101684,0.424326,0.0,0.0,0.0
375,5,15,0.23674399999999998,0.07959000000000001,0.316334,0.0,0.0,0.0
376,4,10,0.162613,0.061344,0.22395700000000002,0.0,0.0,0.0
377,3,6,0.09754099999999999,0.050137,0.14767799999999998,0.0,0.0,0.0
378,2,3,0.059265000000000005,0.03183,0.09109500000000001,0.0,0.0,0.0
379,1,1,0.030545,0.017558999999999998,0.048103999999999994,0.0,0.0,0.0
381,44,990,32.907243,5.584217,38.491460000000004,0.0,0.0,0.0
382,40,820,26.817572000000002,4.5636019999999995,31.381174,0.0,0.0,0.0
383,36,666,21.566346,3.3905060000000002,24.956851999999998,0.0,0.0,0.0
384,34,595,17.284648,5.802891,23.087539,0.0,0.0,0.0
385,30,465,12.546381,4.085377,16.631758,0.0,0.0,0.0
386,27,378,10.047478,3.029268,13.076746,0.0,0.0,0.0
387,26,351,10.192126,2.7575299999999996,12.949656,0.0,0.0,0.0
388,24,300,6.8845,2.1734050000000003,9.057905,0.0,0.0,0.0
389,23,276,6.322787,1.9417550000000001,8.264542,0.0,0.0,0.0
390,21,231,4.989432,1.545822,6.535254,0.0,0.0,0.0
391,20,210,4.446564,1.3806440000000002,5.827208000000001,0.0,0.0,0.0
392,19,190,4.071396,1.2250130000000001,5.296409000000001,0.0,0.0,0.0
393,18,171,5.796136000000001,1.492485,7.288621000000001,0.0,0.0,0.0
394,17,153,3.405085,0.9202,4.325285,0.0,0.0,0.0
395,16,136,2.854723,0.7482489999999999,3.602972,0.0,0.0,0.0
396,15,120,3.312497,0.951115,4.263612,0.0,0.0,0.0
397,14,105,2.062291,0.570053,2.6323440000000002,0.0,0.0,0.0
398,13,91,1.7435,0.47957099999999997,2.223071,0.0,0.0,0.0
399,12,78,1.408088,0.400223,1.808311,0.0,0.0,0.0
400,11,66,1.29741,0.32984600000000003,1.627256,0.0,0.0,0.0
401,10,55,0.973274,0.274945,1.248219,0.0,0.0,0.0
402,9,45,0.830487,0.245603,1.07609,0.0,0.0,0.0
403,8,36,0.599998,0.20846800000000001,0.808466,0.0,0.0,0.0
404,7,28,0.474009,0.15063100000000001,0.6246400000000001,0.0,0.0,0.0
405,6,21,0.393731,0.121588,0.515319,0.0,0.0,0.0
406,5,15,0.27709399999999995,0.104771,0.38186499999999995,0.0,0.0,0.0
407,4,10,0.16330699999999998,0.065474,0.22878099999999998,0.0,0.0,0.0
408,3,6,0.09852,0.052336999999999995,0.150857,0.0,0.0,0.0
409,2,3,0.059898,0.032018,0.091916,0.0,0.0,0.0
410,1,1,0.028017999999999998,0.018227999999999998,0.046245999999999995,0.0,0.0,0.0
411,1,1,0.049864000000000006,0.056927,0.106791,0.0,0.0,0.0
425,41,861,24.949059,3.521584,28.470643,0.0,0.0,0.0
426,39,780,22.633929000000002,3.46513,26.099059,0.0,0.0,0.0
427,38,741,21.364537,2.9789679999999996,24.343504999999997,0.0,0.0,0.0
428,37,703,19.738263,2.816484,22.554747,0.0,0.0,0.0
429,36,666,19.630082,2.665455,22.295537000000003,0.0,0.0,0.0
430,35,630,16.678384,2.361725,19.040109,0.0,0.0,0.0
431,34,595,14.260177,4.774485,19.034662,0.0,0.0,0.0
432,33,561,13.795361000000002,4.384733,18.180094,0.0,0.0,0.0
433,32,528,12.351588,4.0291060000000005,16.380694,0.0,0.0,0.0
434,31,496,11.499429000000001,3.666702,15.166131,0.0,0.0,0.0
435,28,406,9.835267,2.748168,12.583435,0.0,0.0,0.0
436,27,378,10.05283,3.066378,13.119208,0.0,0.0,0.0
437,26,351,7.602422,2.26237,9.864792,0.0,0.0,0.0
438,25,325,7.905374999999999,2.0433339999999998,9.948709,0.0,0.0,0.0
439,24,300,6.73592,1.781176,8.517096,0.0,0.0,0.0
440,23,276,5.183516,1.556628,6.740144,0.0,0.0,0.0
441,22,253,4.719116,1.435232,6.154348,0.0,0.0,0.0
442,21,231,4.2288559999999995,1.226003,5.454858999999999,0.0,0.0,0.0
443,20,210,3.8785920000000003,1.0749710000000001,4.953563000000001,0.0,0.0,0.0
444,19,190,3.60425,0.999445,4.603695,0.0,0.0,0.0
445,18,171,3.167961,0.8469960000000001,4.014957,0.0,0.0,0.0
446,17,153,2.86668,0.737738,3.604418,0.0,0.0,0.0
447,16,136,2.367471,0.659869,3.02734,0.0,0.0,0.0
448,15,120,2.207257,0.5721940000000001,2.779451,0.0,0.0,0.0
